11623968275,4007018952,96.27
11623968407,4007018936,94.96
11623968539,4007018923,93.64
11623968671,4007018912,92.33
11623968804,4007018903,91.01
11623968936,4007018897,89.70
11623969068,4007018893,88.40
11623969203,4007018891,87.11
11623969336,4007018892,85.84
11623969471,4007018895,84.59
11623969604,4007018900,83.36
11623969738,4007018907,82.17
11623969873,4007018917,81.01
11623970009,4007018929,79.88
11623970145,4007018943,78.79
11623970281,4007018959,77.73
11623970417,4007018977,76.70
11623970553,4007018996,75.69
11623970688,4007019018,74.72
11623970824,4007019042,73.78
11623970962,4007019068,72.89
11623971098,4007019097,72.05
11623971235,4007019129,71.26
11623971372,4007019162,70.50
11623971509,4007019197,69.77
11623971646,4007019232,69.06
11623971783,4007019270,68.38
11623971894,4007019301,67.86
11623972030,4007019341,67.23
11623972167,4007019382,66.64
11623972276,4007019417,66.19
11623972386,4007019452,65.76
11623972495,4007019488,65.37
11623972604,4007019524,65.01
11623972713,4007019562,64.68
11623972822,4007019600,64.39
11623972932,4007019639,64.13
11623973041,4007019678,63.90
11623973150,4007019718,63.69
11623973259,4007019757,63.50
11623973369,4007019797,63.33
11623973478,4007019838,63.18
11623973589,4007019878,63.05
11623973696,4007019920,62.95
11623973805,4007019962,62.87
11623973914,4007020005,62.81
11623974023,4007020048,62.76
11623974132,4007020092,62.73
11623974242,4007020135,62.72
11623974351,4007020178,62.72
11623974460,4007020222,62.74
11623974569,4007020265,62.77
11623974679,4007020309,62.80
11623974789,4007020352,62.82
11623974900,4007020395,62.85
11623975010,4007020439,62.88
11623975122,4007020483,62.93
11623975234,4007020527,62.99
11623975347,4007020571,63.07
11623975459,4007020616,63.16
11623975575,4007020661,63.26
11623975692,4007020707,63.35
11623975808,4007020752,63.45
11623975926,4007020797,63.54
11623976046,4007020843,63.63
11623976165,4007020888,63.72
11623976287,4007020934,63.81
11623976409,4007020981,63.91
11623976532,4007021027,64.02
11623976657,4007021074,64.12
11623976782,4007021122,64.22
11623976908,4007021169,64.31
11623977036,4007021216,64.42
11623977165,4007021264,64.52
11623977294,4007021312,64.62
11623977425,4007021360,64.72
11623977557,4007021407,64.81
11623977689,4007021455,64.92
11623977821,4007021504,65.01
11623977957,4007021552,65.09
11623978092,4007021600,65.19
11623978229,4007021649,65.28
11623978367,4007021698,65.37
11623978505,4007021747,65.45
11623978644,4007021797,65.55
11623978785,4007021846,65.64
11623978927,4007021896,65.72
11623979034,4007021933,65.78
11623979143,4007021970,65.84
11623979250,4007022008,65.90
11623979359,4007022045,65.95
11623979468,4007022083,66.01
11623979580,4007022121,66.06
