11624652766,4007026710,338.33
11624652702,4007026838,338.33
11624652638,4007026966,338.33
11624652572,4007027093,338.33
11624652506,4007027221,338.33
11624652441,4007027349,338.33
11624652376,4007027477,338.34
11624652311,4007027605,338.34
11624652246,4007027733,338.34
11624652180,4007027861,338.35
11624652116,4007027989,338.35
11624652050,4007028117,338.35
11624651985,4007028245,338.35
11624651920,4007028373,338.35
11624651855,4007028501,338.35
11624651790,4007028630,338.35
11624651725,4007028758,338.35
11624651660,4007028886,338.35
11624651594,4007029014,338.35
11624651530,4007029142,338.35
11624651466,4007029270,338.35
11624651400,4007029399,338.35
11624651335,4007029527,338.36
11624651270,4007029655,338.36
11624651205,4007029783,338.35
11624651140,4007029912,338.35
11624651075,4007030040,338.35
11624651010,4007030168,338.35
11624650945,4007030296,338.35
11624650880,4007030425,338.36
11624650815,4007030553,338.36
11624650749,4007030681,338.36
11624650685,4007030810,338.36
11624650621,4007030938,338.36
11624650555,4007031067,338.36
11624650490,4007031195,338.36
11624650425,4007031323,338.36
11624650360,4007031452,338.36
11624650295,4007031580,338.36
11624650229,4007031709,338.36
11624650163,4007031837,338.36
11624650099,4007031966,338.36
11624650035,4007032094,338.36
11624649969,4007032223,338.36
11624649904,4007032351,338.36
11624649839,4007032480,338.36
11624649773,4007032608,338.36
11624649708,4007032737,338.36
11624649643,4007032865,338.35
11624649577,4007032994,338.35
11624649512,4007033122,338.35
11624649447,4007033251,338.35
11624649381,4007033379,338.35
11624649316,4007033507,338.35
11624649250,4007033636,338.35
11624649185,4007033764,338.35
11624649120,4007033893,338.35
11624649054,4007034021,338.35
11624648989,4007034150,338.35
11624648923,4007034278,338.35
11624648858,4007034407,338.35
11624648792,4007034535,338.35
11624648727,4007034664,338.35
11624648661,4007034792,338.35
11624648596,4007034921,338.35
11624648530,4007035050,338.35
11624648464,4007035178,338.36
11624648398,4007035307,338.36
11624648333,4007035436,338.36
11624648267,4007035564,338.36
11624648201,4007035693,338.37
11624648135,4007035822,338.37
11624648070,4007035950,338.37
